"company_id","genre","company","name_eng"
1148,"condo","เดอะ ดิโพลแมท สาทร",NULL
1149,"condo","เดอะ ทรัสต์ คอนโด งามวงศ์วาน",NULL
1150,"condo","เดอะ ทรี บางโพ สเตชั่น",NULL
1151,"condo","เดอะ ทรี พริวาต้า",NULL
1152,"condo","เดอะ ทรี ริโอ้",NULL
1153,"condo","เดอะ ทรี ลาดพร้าว 15",NULL
1154,"condo","เดอะ ทรี อ่อนนุช สเตชั่น",NULL
1155,"condo","เดอะ ทรี อินเตอร์เชนจ์",NULL
1156,"condo","เดอะ ทรีโอ การ์เด้น",NULL
1157,"condo","เดอะ บรีซ",NULL
1158,"condo","เดอะ บลูม สุขุมวิท 71",NULL
1159,"condo","เดอะ ปาล์ม วงศ์อมาตย์ บีช คอนโดมิเนียม",NULL
1160,"condo","เดอะ พริโอ คอนโด",NULL
1161,"condo","เดอะ พอร์ท สุขสวัสดิ์",NULL
1162,"condo","เดอะ พาโนรา ภูเก็ต",NULL
1163,"condo","เดอะ พาร์คแลนด์ 4",NULL
1164,"condo","เดอะ พาร์คแลนด์ เพชรเกษม",NULL
1165,"condo","เดอะ พาร์คแลนด์ แกรนด์ อโศก-เพชรบุรี",NULL
1166,"condo","เดอะ พาร์คแลนด์ งามวงศ์วาน-แคราย",NULL
1167,"condo","เดอะ พาร์คแลนด์ ระยอง",NULL
1168,"condo","เดอะ พาร์คแลนด์ รัชดา-ท่าพระ",NULL
1169,"condo","เดอะ มาริน ภูเก็ต",NULL
1170,"condo","เดอะ ริเวียร่า วงศ์อมาตย์ บีช",NULL
1171,"condo","เดอะ ริเวียร่าจอมเทียน",NULL
1172,"condo","เดอะ รีเจ้นท์ คอนโดมิเนียม",NULL
1173,"condo","เดอะ รีเจ้นท์ บางเทา คอนโดมิเนียม",NULL
1174,"condo","เดอะ รีเซิร์ฟ พหลฯ - ประดิพัทธ์",NULL
1175,"condo","เดอะ รีเซิร์ฟ สุขุมวิท 61",NULL
1176,"condo","เดอะ รีโว ลาดพร้าว 48",NULL
1177,"condo","เดอะ รูม สุขุมวิท 21",NULL
1178,"condo","เดอะ รูม สุขุมวิท 62",NULL
1179,"condo","เดอะ ล็อฟ พระตำหนัก",NULL
1180,"condo","เดอะ ลอฟท์ เอกมัย",NULL
1181,"condo","เดอะ ลอฟท์ สีลม",NULL
1182,"condo","เดอะ ลีฟ พัฒนาการ",NULL
1183,"condo","เดอะ วอเตอร์ฟอร์ด ไดมอนด์ สุขุมวิท 30/1",NULL
1184,"condo","เดอะ วอเตอร์ฟอร์ด พาร์ค คอนโดมิเนียม",NULL
1185,"condo","เดอะ วอเตอร์ฟอร์ด รอยัล สูท",NULL
1186,"condo","เดอะ วอเตอร์ฟอร์ด รอยัล สูธ",NULL
1187,"condo","เดอะ วอเตอร์ฟอร์ด รามา 4",NULL
1188,"condo","เดอะ วอเตอร์ฟอร์ด รามา 4/1",NULL
1189,"condo","เดอะ วัน พลัส คอนโดมิเนียม",NULL
1190,"condo","เดอะ วิชั่น เรสซิเด้นซ์",NULL
1191,"condo","เดอะ สุรวงศ์",NULL
1192,"condo","เดอะ สุรวงศ์ (สำนักงานใหญ่)",NULL
1193,"condo","เดอะเครสท์ ซานโตรา หัวหิน",NULL
1194,"condo","เดอะเครสท์ สุขุมวิท 24",NULL
1195,"condo","เดอะเชดด์ สาทร 1",NULL
1196,"condo","เดอะเซนต์ เรสิเดนเซส",NULL
1197,"condo","เดอะเทมโป รัชดา",NULL
1198,"condo","เดอะเทรเชอร์",NULL
1199,"condo","เดอะเทรนดี้",NULL
1200,"condo","เดอะเทอปิคอล อ่อนนุช 13",NULL
1201,"condo","เดอะเน็กซ์ การ์เด้นท์ มิกซ์",NULL
1202,"condo","เดอะเนสท์ สุขุมวิท 22",NULL
1203,"condo","เดอะเบเวอร์ลี่ แมนชั่น",NULL
1204,"condo","เดอะเบส พระราม 9 - รามคำแหง",NULL
1205,"condo","เดอะเบส พัทยากลาง",NULL
1206,"condo","เดอะเพ้นท์ พาเลท",NULL
1207,"condo","เดอะเพรสซิเด้นท์ สาทร-ราชพฤกษ์",NULL
1208,"condo","เดอะเพลนเนอรี่",NULL
1209,"condo","เดอะเลค",NULL
1210,"condo","เดอะเลคส์",NULL
1211,"condo","เดอะเอสเตท ท่าพระ",NULL
1212,"condo","เดอะแกรนด์ เอ.ดี. จอมเทียน บีช พัทยา",NULL
1213,"condo","เดอะแกลลอรี่ คอนโดมิเนียม อาคาร บี",NULL
1214,"condo","เดอะแคช ลำลูกกา คลอง 2",NULL
1215,"condo","เดอะแซงชัวรี่ คอนโดมิเนียม เอ",NULL
1216,"condo","เดอะแซงชัวรี่ คอนโดมิเนียม ซี",NULL
1217,"condo","เดอะแพลทินัม แฟชั่นมอลล์",NULL
1218,"condo","เดอะแมททริค",NULL
1219,"condo","เดอะโฟร์ตี้ ไนน์ พลัส ทู คอนโดมิเนียม",NULL
1220,"condo","เดอะโฟร์ตี้ไนน์ พลัสทู คอนโดมิเนียม",NULL
1221,"condo","เดอะโฟร์วิงส์ เรสซิเด้นซ์",NULL
1222,"condo","เดอะไดมอนด์ นวนคร-ตลาดไท",NULL
1223,"condo","เด็อะไทเทิ้ล",NULL
1224,"condo","เด็อะไทเทิ้ล 3",NULL
1225,"condo","เด็อะไทเทิ้ล เฟส 3",NULL
1226,"condo","เดอะไทเทิ้ล เรสซิเดนซีส์",NULL
1227,"condo","เดอะไทเทิ้ล เรสซิเดนซี่ส์ (ในยาง-ภูเก็ต)",NULL
1228,"condo","เดอะไนท์ ทู",NULL
1229,"condo","เดอะไนท์ วัน",NULL
1230,"condo","เดอะไพน์ หัวหิน",NULL
1231,"condo","เดอะไพรเวซี่ พระราม 9",NULL
1232,"condo","เดอะไพรเวท คอนโดมิเนียม แอด สุทธิสาร",NULL
1233,"condo","เดอะไพร์ด พัทยาสาย 2 อาคารบี",NULL
1234,"condo","เดอะไพร์ด พัทยาสาย 2 อาคารบี คอนโดมิเนียม",NULL
1235,"condo","เดอะไพรม์ 11",NULL
1236,"condo","เดอะไพร์ม 11 คอนโดมิเนียม",NULL
1237,"condo","เดอะไมอามี่บางปู 8",NULL
1238,"condo","เดอะไรซ์ เรสซิเดนซ์",NULL
1239,"condo","เดอะไรส์ คอนโดมิเนียม บี 1",NULL
1240,"condo","เดอะไรส์ คอนโดมิเนียม บี 2",NULL
1241,"condo","เดอะไรส์ คอนโดมิเนียม บี 4",NULL
1242,"condo","เดอะไลท์เฮ้าส์",NULL
1243,"condo","เดอะไลน์ พหลโยธิน พาร์ค อาคาร เอ",NULL
