ticket_id,year,date,company_id,management_id,status_id,phone1_id,phone2_id,phone3_id,question_id,solve_id
405,2026,NULL,6082,NULL,1540,NULL,NULL,3253,297,10971
406,2026,NULL,4545,NULL,1132,NULL,1798,NULL,298,8540
407,2026,NULL,6448,NULL,1552,NULL,NULL,2023,299,20881
408,2026,NULL,5289,NULL,828,NULL,NULL,5629,300,21031
409,2026,NULL,5706,NULL,828,NULL,NULL,2585,301,20881
410,2026,NULL,1516,412,796,NULL,1448,NULL,302,20929
411,2026,NULL,5846,389,866,19,NULL,NULL,156,11532
412,2026,NULL,4417,NULL,801,NULL,NULL,2754,120,14981
413,2026,NULL,3573,NULL,1348,NULL,4100,NULL,31,14057
414,2026,NULL,1469,NULL,828,NULL,NULL,7201,303,8116
415,2026,NULL,2269,NULL,796,NULL,4681,NULL,NULL,20881
416,2026,NULL,4268,NULL,806,NULL,NULL,4117,34,9435
417,2026,NULL,6517,NULL,796,NULL,NULL,7146,304,21454
418,2026,NULL,6078,NULL,1005,NULL,NULL,6690,156,20881
419,2026,NULL,6131,NULL,932,NULL,1339,NULL,305,20881
420,2026,NULL,6351,NULL,839,NULL,1094,NULL,62,8341
421,2026,NULL,6078,NULL,1005,NULL,NULL,6690,165,20881
422,2026,NULL,2749,852,820,NULL,4821,NULL,271,18897
423,2026,NULL,1469,NULL,828,NULL,NULL,7201,306,2412
424,2026,NULL,2297,NULL,788,NULL,2367,NULL,307,14057
425,2026,NULL,1169,846,1005,NULL,NULL,1505,308,20881
426,2026,NULL,3016,NULL,784,NULL,3847,NULL,309,5620
427,2026,NULL,6844,NULL,847,NULL,1747,NULL,310,20881
428,2026,NULL,4323,NULL,1083,NULL,NULL,3584,311,NULL
429,2026,NULL,5776,NULL,796,NULL,2699,NULL,312,15170
430,2026,NULL,5749,NULL,854,NULL,NULL,1833,313,14057
431,2026,NULL,1650,NULL,1321,NULL,NULL,1733,32,15170
432,2026,NULL,6536,NULL,1005,NULL,NULL,6019,314,20881
433,2026,NULL,3966,NULL,806,NULL,NULL,5974,156,14981
434,2026,NULL,6082,NULL,1540,NULL,NULL,3253,297,8568
435,2026,NULL,2047,268,1332,NULL,NULL,217,315,16672
436,2026,NULL,4650,NULL,777,NULL,NULL,217,316,15170
437,2026,NULL,6754,851,811,NULL,3459,NULL,317,NULL
438,2026,NULL,5591,NULL,1332,1675,NULL,NULL,133,12834
439,2026,NULL,5066,NULL,839,NULL,2268,NULL,156,20881
440,2026,NULL,5019,NULL,796,1734,NULL,NULL,318,8558
441,2026,NULL,6732,NULL,796,NULL,2525,NULL,319,6729
442,2026,NULL,5019,NULL,796,1734,NULL,NULL,320,20881
443,2026,NULL,5509,412,801,NULL,979,NULL,321,20291
444,2026,NULL,1469,NULL,828,NULL,NULL,7201,156,20881
445,2026,NULL,2729,875,839,484,NULL,NULL,322,20881
446,2026,NULL,4268,NULL,806,NULL,NULL,4117,189,8647
447,2026,NULL,5019,NULL,796,1734,NULL,NULL,323,8558
448,2026,NULL,6536,NULL,1005,NULL,NULL,6019,156,93
449,2026,NULL,5918,681,866,NULL,4185,NULL,61,14951
450,2026,NULL,6093,NULL,839,NULL,4774,NULL,324,15170
451,2026,NULL,6804,NULL,796,NULL,100,NULL,325,20881
452,2026,NULL,6078,NULL,1005,NULL,NULL,6690,156,8647
453,2026,NULL,3753,364,854,NULL,4499,NULL,326,20881
454,2026,NULL,6536,NULL,1005,NULL,NULL,5025,156,22223
455,2026,NULL,6154,NULL,965,NULL,4481,NULL,327,20881
456,2026,NULL,3560,NULL,1509,NULL,NULL,8196,32,20881
457,2026,NULL,1207,NULL,801,NULL,1701,NULL,328,5206
458,2026,NULL,3926,NULL,1880,NULL,4988,NULL,329,15170
459,2026,NULL,5172,NULL,839,NULL,NULL,7698,330,15170
460,2026,NULL,6243,640,1332,NULL,3757,NULL,133,12834
461,2026,NULL,6010,NULL,796,NULL,3614,NULL,331,20294
462,2026,NULL,5019,NULL,796,1734,NULL,NULL,156,8568
463,2026,NULL,1469,NULL,828,NULL,NULL,7201,156,20881
464,2026,NULL,2232,NULL,796,NULL,NULL,1991,332,8647
465,2026,NULL,5019,NULL,796,1734,NULL,NULL,333,8558
466,2026,NULL,1209,NULL,854,NULL,901,NULL,334,8647
467,2026,NULL,4049,NULL,847,NULL,989,NULL,335,5206
468,2026,NULL,3720,NULL,1572,NULL,1638,NULL,336,20249
469,2026,NULL,1501,NULL,919,NULL,NULL,7937,337,12892
470,2026,NULL,1924,NULL,854,NULL,NULL,500,156,20881
471,2026,NULL,7661,NULL,828,NULL,NULL,7948,156,20881
472,2026,NULL,6078,NULL,1005,NULL,NULL,6690,156,20881
473,2026,NULL,6533,NULL,839,NULL,NULL,6029,156,20881
474,2026,NULL,6132,NULL,940,NULL,3945,NULL,338,22379
475,2026,NULL,5494,811,1528,2410,5353,NULL,339,5339
476,2026,NULL,5019,NULL,796,1734,NULL,NULL,156,22223
477,2026,NULL,1189,573,866,NULL,4898,NULL,308,14951
478,2026,NULL,6078,NULL,1005,NULL,NULL,6690,340,8647
479,2026,NULL,2164,772,828,NULL,2212,NULL,341,20881
480,2026,NULL,6078,NULL,1005,NULL,NULL,6690,342,19910
481,2026,NULL,6503,436,986,NULL,4784,NULL,343,8566
482,2026,NULL,1325,NULL,828,NULL,3059,NULL,344,20270
483,2026,NULL,3395,NULL,1683,NULL,NULL,2357,88,8359
484,2026,NULL,3600,NULL,1675,NULL,2629,NULL,345,12834
485,2026,NULL,2749,851,820,NULL,NULL,245,346,15170
486,2026,NULL,4922,NULL,801,NULL,2991,NULL,347,11057
487,2026,NULL,7513,NULL,820,NULL,NULL,803,348,5206
488,2026,NULL,5818,NULL,820,1332,NULL,NULL,349,20881
489,2026,NULL,1325,NULL,828,NULL,3059,NULL,350,6772
490,2026,NULL,6470,NULL,788,NULL,1874,NULL,351,NULL
491,2026,NULL,6462,680,806,NULL,720,NULL,30,14981
492,2026,NULL,6550,NULL,1012,NULL,3819,NULL,352,22151
493,2026,NULL,5711,NULL,784,NULL,2816,NULL,353,8647
494,2026,NULL,1055,774,929,NULL,NULL,5429,30,14981
495,2026,NULL,4624,NULL,796,NULL,NULL,2439,354,14880
496,2026,NULL,5057,NULL,811,NULL,3148,NULL,355,21099
497,2026,NULL,5320,NULL,1332,395,NULL,NULL,356,12834
498,2026,NULL,5818,NULL,820,1332,NULL,NULL,62,20881
499,2026,NULL,7429,NULL,784,NULL,NULL,3495,357,8359
500,2026,NULL,2927,477,820,NULL,4696,NULL,NULL,5691
501,2026,NULL,6550,NULL,1012,NULL,3819,NULL,352,8647
502,2026,NULL,1325,NULL,828,NULL,3059,NULL,359,NULL
503,2026,NULL,2927,477,820,NULL,4696,NULL,360,11835
504,2026,NULL,4323,NULL,1083,NULL,NULL,3584,311,5948
505,2026,NULL,2749,852,820,NULL,4821,NULL,361,10882
506,2026,NULL,1478,NULL,811,NULL,4284,4773,362,7881
507,2026,NULL,3343,804,811,NULL,3877,NULL,363,5206
508,2026,NULL,1040,NULL,828,NULL,NULL,NULL,91,NULL
509,2026,NULL,7569,NULL,1175,NULL,4868,NULL,364,4568
510,2026,NULL,2707,701,1485,NULL,2023,NULL,156,20881
511,2026,NULL,1040,NULL,828,NULL,NULL,NULL,365,NULL
512,2026,NULL,6078,NULL,1005,NULL,NULL,6690,366,6356
513,2026,NULL,6357,NULL,811,1268,NULL,NULL,367,20881
514,2026,NULL,5019,NULL,796,1734,NULL,NULL,368,1779
515,2026,NULL,3523,NULL,940,NULL,NULL,6912,32,8647
516,2026,NULL,3136,NULL,1332,NULL,NULL,1770,206,12834
517,2026,NULL,5603,NULL,788,NULL,3398,NULL,30,14981
518,2026,NULL,2749,852,820,NULL,4821,NULL,369,2718
519,2026,NULL,5019,NULL,796,1734,NULL,NULL,370,6580
520,2026,NULL,1229,NULL,1332,NULL,1710,NULL,133,12834
521,2026,NULL,1445,NULL,839,NULL,5376,NULL,371,5206
522,2026,NULL,1481,648,847,NULL,4970,NULL,372,5477
523,2026,NULL,3938,NULL,1012,NULL,1644,NULL,373,8647
524,2026,NULL,5329,NULL,784,NULL,NULL,764,374,5620
525,2026,NULL,7181,NULL,806,NULL,491,NULL,NULL,20379
526,2026,NULL,6117,NULL,1345,NULL,4775,NULL,376,20366
527,2026,NULL,2742,277,1332,327,NULL,NULL,377,20881
528,2026,NULL,4761,NULL,866,NULL,NULL,657,378,13976
529,2026,NULL,5019,NULL,796,1734,NULL,NULL,379,14936
530,2026,NULL,3590,729,801,NULL,4949,NULL,380,3568
531,2026,NULL,2671,595,721,NULL,3483,NULL,381,20881
532,2026,NULL,1516,412,796,NULL,1448,NULL,382,11816
533,2026,NULL,1516,412,796,NULL,1448,NULL,382,11816
534,2026,NULL,3338,340,811,NULL,1071,NULL,165,17848
535,2026,NULL,5384,856,796,NULL,1458,NULL,33,5948
536,2026,NULL,7326,NULL,784,NULL,NULL,6313,383,5620
537,2026,NULL,2880,769,1444,NULL,2448,NULL,384,4301
538,2026,NULL,4990,NULL,1329,NULL,1328,NULL,385,22223
539,2026,NULL,4574,NULL,811,NULL,3462,3787,386,14057
540,2026,NULL,5019,NULL,796,1734,NULL,NULL,387,8647
541,2026,NULL,2880,769,1444,NULL,2448,NULL,133,12834
542,2026,NULL,5527,312,854,NULL,5044,NULL,388,14684
543,2026,NULL,3590,729,801,NULL,4949,NULL,291,9401
544,2026,NULL,6462,680,806,NULL,720,NULL,385,11779
545,2026,NULL,5565,NULL,796,NULL,NULL,5864,156,8568
546,2026,NULL,6234,826,986,NULL,4563,NULL,389,22588
547,2026,NULL,6483,NULL,866,NULL,NULL,2324,390,5620
548,2026,NULL,6462,680,806,NULL,720,NULL,391,11779
549,2026,NULL,6533,NULL,839,NULL,NULL,6029,392,20881
550,2026,NULL,4629,NULL,811,620,NULL,6056,393,19868
551,2026,NULL,6698,NULL,1246,NULL,NULL,5681,193,20881
552,2026,NULL,7442,NULL,820,NULL,5296,NULL,394,8647
553,2026,NULL,1469,NULL,828,NULL,NULL,7201,395,20881
554,2026,NULL,5828,NULL,866,NULL,4437,NULL,396,9760
555,2026,NULL,3590,729,801,NULL,4949,NULL,30,14981
556,2026,NULL,3926,NULL,1882,NULL,5391,NULL,397,20881
557,2026,NULL,3767,552,847,NULL,NULL,6158,179,20881
558,2026,NULL,2212,NULL,796,NULL,2020,NULL,398,11795
559,2026,NULL,3338,340,811,NULL,1071,NULL,165,8568
560,2026,NULL,4778,NULL,839,NULL,NULL,7701,399,20881
561,2026,NULL,1734,469,1512,NULL,NULL,7455,400,NULL
562,2026,NULL,4090,NULL,788,NULL,667,NULL,124,22465
563,2026,NULL,1189,573,866,NULL,4898,NULL,401,14951
564,2026,NULL,1889,817,854,NULL,NULL,4552,402,20881
565,2026,NULL,2764,NULL,828,1481,NULL,NULL,403,20881
566,2026,NULL,4574,NULL,811,NULL,3462,NULL,404,9485
567,2026,NULL,1325,NULL,828,NULL,3191,NULL,405,9685
568,2026,NULL,6189,NULL,847,NULL,2769,NULL,406,21561
569,2026,NULL,6256,NULL,828,NULL,1270,NULL,142,20881
570,2026,NULL,4574,NULL,811,NULL,3462,NULL,407,831
571,2026,NULL,6179,814,784,NULL,5467,NULL,408,5620
572,2026,NULL,1842,532,828,1633,NULL,NULL,409,8647
573,2026,NULL,6278,598,1332,NULL,4360,NULL,410,20316
574,2026,NULL,5278,NULL,919,1861,NULL,NULL,411,12582
575,2026,NULL,6179,814,784,NULL,5467,NULL,412,20881
576,2026,NULL,1842,532,828,1633,NULL,NULL,413,7455
577,2026,NULL,1189,573,866,NULL,4898,NULL,414,12045
578,2026,NULL,6123,431,1330,NULL,5354,NULL,415,20881
579,2026,NULL,4323,NULL,1083,NULL,NULL,3584,156,21047
580,2026,NULL,5918,681,866,NULL,4185,NULL,416,9414
581,2026,NULL,6256,NULL,828,NULL,1270,NULL,156,NULL
582,2026,NULL,7569,NULL,1175,NULL,4868,NULL,417,732
583,2026,NULL,5918,681,866,NULL,NULL,1318,418,7768
584,2026,NULL,6016,NULL,1005,NULL,NULL,1924,419,20881
585,2026,NULL,1325,NULL,828,NULL,3059,NULL,31,14028
586,2026,NULL,6659,NULL,1466,NULL,NULL,4219,420,9580
587,2026,NULL,3372,NULL,801,NULL,3000,NULL,421,8647
588,2026,NULL,2785,NULL,820,NULL,NULL,7502,422,3268
589,2026,NULL,6096,NULL,866,NULL,4480,NULL,423,5745
590,2026,NULL,6200,523,729,NULL,NULL,1346,424,12382
591,2026,NULL,3988,NULL,929,598,2457,NULL,425,18789
592,2026,NULL,4593,NULL,1483,NULL,NULL,5108,426,4409
593,2026,NULL,7276,NULL,801,NULL,2117,NULL,427,14281
594,2026,NULL,4159,NULL,1061,927,NULL,NULL,428,20881
595,2026,NULL,2785,NULL,820,NULL,NULL,7502,156,20881
596,2026,NULL,2479,NULL,847,NULL,NULL,3007,429,16784
597,2026,NULL,1842,532,828,1633,NULL,NULL,430,8540
598,2026,NULL,4033,NULL,820,NULL,4056,NULL,124,8647
599,2026,NULL,1223,NULL,806,NULL,5263,NULL,31,10425
600,2026,NULL,1734,469,1512,NULL,NULL,7455,400,15170
601,2026,NULL,2259,NULL,821,NULL,4813,NULL,431,9253
602,2026,NULL,3926,NULL,1882,NULL,5384,NULL,432,15740
603,2026,NULL,1842,532,828,1633,NULL,NULL,433,8540
604,2026,NULL,7577,827,742,NULL,NULL,5715,434,7471
605,2026,NULL,7119,NULL,839,226,NULL,NULL,435,2267
606,2026,NULL,7121,578,715,NULL,NULL,1886,34,15170
607,2026,NULL,2817,NULL,806,NULL,1374,NULL,77,8359
608,2026,NULL,1040,NULL,828,NULL,NULL,NULL,91,NULL
609,2026,NULL,7316,NULL,811,NULL,NULL,2214,436,20881
610,2026,NULL,1572,582,672,696,1514,NULL,32,15170
611,2026,NULL,1040,NULL,828,NULL,NULL,NULL,437,NULL
612,2026,NULL,5706,NULL,828,NULL,NULL,2585,438,1514
613,2026,NULL,1230,572,866,NULL,1161,NULL,439,14981
614,2026,NULL,3711,NULL,820,NULL,1446,NULL,440,601
615,2026,NULL,6171,452,1418,NULL,NULL,8020,441,8568
616,2026,NULL,5854,NULL,784,NULL,2353,NULL,442,1047
617,2026,NULL,7276,NULL,801,NULL,2117,NULL,443,20881
618,2026,NULL,5603,NULL,788,NULL,NULL,2080,444,9035
619,2026,NULL,7443,NULL,847,NULL,NULL,3331,445,20881
620,2026,NULL,1326,NULL,828,NULL,3059,NULL,446,6158
621,2026,NULL,6140,655,1051,NULL,NULL,5588,447,18405
622,2026,NULL,2928,607,806,NULL,NULL,852,448,10023
623,2026,NULL,2244,NULL,866,NULL,5489,NULL,449,20881
624,2026,NULL,4822,NULL,1251,682,NULL,NULL,450,15678
625,2026,NULL,7577,827,742,NULL,NULL,5715,451,8566
626,2026,NULL,7113,554,678,NULL,1260,NULL,452,20342
627,2026,NULL,4574,NULL,811,NULL,3462,NULL,30,5477
628,2026,NULL,1557,NULL,854,NULL,1293,NULL,453,5620
629,2026,NULL,3159,NULL,828,NULL,NULL,6489,420,6772
630,2026,NULL,5603,NULL,788,NULL,NULL,2080,454,20881
631,2026,NULL,2764,NULL,828,1481,NULL,NULL,455,NULL
632,2026,NULL,3983,NULL,1882,599,2452,NULL,456,15170
633,2026,NULL,3746,NULL,784,NULL,NULL,588,457,1029
634,2026,NULL,1778,NULL,847,435,NULL,NULL,458,20991
635,2026,NULL,6470,NULL,789,NULL,1874,NULL,459,1014
636,2026,NULL,5603,NULL,788,NULL,NULL,2080,156,20881
637,2026,NULL,6519,NULL,1005,NULL,NULL,3126,156,22422
638,2026,NULL,5337,NULL,839,NULL,NULL,8184,156,20881
639,2026,NULL,6232,NULL,957,NULL,829,NULL,460,21189
640,2026,NULL,5603,NULL,788,NULL,NULL,2080,156,20881
641,2026,NULL,5603,NULL,788,NULL,NULL,2080,461,21325
642,2026,NULL,5603,NULL,788,NULL,NULL,2080,462,20881
643,2026,NULL,2936,316,828,NULL,2493,NULL,463,14028
644,2026,NULL,6249,NULL,1129,NULL,2912,NULL,165,20881
645,2026,NULL,1828,840,1572,NULL,4208,NULL,464,20349
646,2026,NULL,7443,NULL,847,NULL,NULL,3331,465,20881
647,2026,NULL,4033,NULL,820,NULL,1680,NULL,466,22086
648,2026,NULL,5209,NULL,828,NULL,1576,NULL,156,13935
649,2026,NULL,4902,NULL,806,NULL,NULL,4911,467,2815
650,2026,NULL,6498,541,866,NULL,5037,NULL,107,8558
651,2026,NULL,6164,NULL,801,NULL,NULL,2017,468,5177
652,2026,NULL,5392,NULL,784,NULL,NULL,7231,469,20881
653,2026,NULL,5443,NULL,1224,491,NULL,NULL,133,17157
654,2026,NULL,6078,NULL,1005,NULL,NULL,6690,61,20881
655,2026,NULL,3123,730,801,NULL,1789,NULL,470,NULL
656,2026,NULL,5948,NULL,839,NULL,1593,NULL,34,15170
657,2026,NULL,7172,NULL,811,NULL,4493,NULL,34,20137
658,2026,NULL,5317,856,1224,NULL,361,NULL,31,8359
659,2026,NULL,6845,NULL,1287,1377,NULL,120,179,NULL
660,2026,NULL,5866,NULL,1735,NULL,NULL,2344,471,5206
661,2026,NULL,4264,NULL,929,NULL,2122,NULL,33,9777
662,2026,NULL,6941,496,1368,NULL,4025,NULL,472,15170
663,2026,NULL,1872,496,796,NULL,4398,1531,473,18145
664,2026,NULL,6462,680,806,NULL,720,NULL,178,5206
665,2026,NULL,2725,701,796,NULL,NULL,4227,474,20291
666,2026,NULL,2649,NULL,866,NULL,NULL,1931,178,4237
667,2026,NULL,2165,NULL,1512,NULL,1210,NULL,475,15170
668,2026,NULL,2989,NULL,1332,NULL,4914,NULL,476,20299
669,2026,NULL,2983,NULL,919,NULL,474,NULL,477,NULL
670,2026,NULL,3024,NULL,784,NULL,NULL,3834,478,997
671,2026,NULL,5455,NULL,811,NULL,3444,NULL,479,14981
672,2026,NULL,5599,563,748,NULL,3014,NULL,480,1995
673,2026,NULL,34,NULL,994,NULL,NULL,1759,481,8568
674,2026,NULL,7416,NULL,784,NULL,1583,NULL,482,1087
675,2026,NULL,3983,NULL,1882,599,2452,NULL,483,15170
676,2026,NULL,3926,NULL,1882,NULL,NULL,1436,484,15335
677,2026,NULL,3926,NULL,1882,NULL,4871,NULL,485,8647
678,2026,NULL,3394,550,811,NULL,NULL,3556,486,16943
679,2026,NULL,3621,NULL,866,NULL,4768,NULL,487,5620
680,2026,NULL,2989,NULL,784,NULL,4916,NULL,488,5620
681,2026,NULL,5562,NULL,796,NULL,NULL,7135,489,20881
682,2026,NULL,1937,NULL,796,NULL,5101,NULL,490,20291
683,2026,NULL,1969,769,1333,NULL,3575,NULL,491,20291
684,2026,NULL,1445,NULL,839,NULL,5376,NULL,492,1461
685,2026,NULL,4360,NULL,1324,NULL,1280,NULL,156,20881
686,2026,NULL,3379,763,1326,NULL,NULL,4248,32,NULL
687,2026,NULL,7443,NULL,847,NULL,NULL,3331,465,20881
688,2026,NULL,7502,NULL,839,NULL,2134,NULL,493,10572
689,2026,NULL,5847,658,784,NULL,1806,NULL,494,5620
690,2026,NULL,2648,NULL,820,NULL,NULL,7676,495,NULL
691,2026,NULL,5479,NULL,784,NULL,NULL,5653,496,5620
692,2026,NULL,5218,NULL,828,NULL,1305,NULL,497,20365
693,2026,NULL,6425,NULL,806,NULL,NULL,8424,498,20957
694,2026,NULL,3496,NULL,847,NULL,508,NULL,499,NULL
695,2026,NULL,7418,580,784,NULL,3328,NULL,500,8647
696,2026,NULL,6179,814,784,NULL,5467,NULL,224,NULL
697,2026,NULL,2675,431,1333,NULL,1307,NULL,501,20299
698,2026,NULL,7338,NULL,1332,2364,NULL,NULL,502,12834
699,2026,NULL,7573,NULL,811,NULL,128,NULL,503,20881
700,2026,NULL,6863,NULL,788,2443,NULL,NULL,156,20881
701,2026,NULL,7443,NULL,847,NULL,NULL,3331,465,5206
702,2026,NULL,2648,NULL,820,NULL,5000,NULL,495,20881
703,2026,NULL,3496,NULL,847,NULL,508,NULL,499,2259
704,2026,NULL,6179,814,784,NULL,5467,NULL,224,9026
705,2026,NULL,6498,541,866,NULL,5038,NULL,504,17936
706,2026,NULL,2649,NULL,866,NULL,NULL,1931,505,20881
707,2026,NULL,5655,NULL,1332,NULL,NULL,4930,506,4988
708,2026,NULL,3465,NULL,796,NULL,5124,NULL,507,20291
709,2026,NULL,2989,NULL,784,NULL,4916,NULL,508,20881
710,2026,NULL,6179,815,784,NULL,5467,NULL,509,1989
711,2026,NULL,7448,NULL,1487,NULL,540,NULL,189,15170
712,2026,NULL,5330,NULL,796,NULL,NULL,5691,33,9777
713,2026,NULL,1516,412,796,NULL,1448,NULL,493,8566
714,2026,NULL,2333,693,1332,NULL,4630,NULL,133,12834
715,2026,NULL,6194,849,729,NULL,NULL,3440,510,20881
716,2026,NULL,3171,487,1332,1522,NULL,NULL,511,20291
717,2026,NULL,2067,753,1332,1118,NULL,NULL,133,12834
718,2026,NULL,5593,NULL,784,NULL,2828,NULL,512,14554
719,2026,NULL,5603,NULL,788,NULL,NULL,2080,513,20881
720,2026,NULL,1226,682,1332,1537,NULL,NULL,133,12834
721,2026,NULL,6227,433,1332,NULL,851,NULL,514,20291
722,2026,NULL,4495,NULL,1489,1746,NULL,NULL,515,12731
723,2026,NULL,7201,NULL,1332,430,NULL,8423,133,12834
724,2026,NULL,7022,NULL,796,656,NULL,NULL,516,21285
725,2026,NULL,1040,NULL,828,NULL,NULL,NULL,91,NULL
726,2026,NULL,3849,NULL,796,NULL,4451,NULL,517,NULL
727,2026,NULL,5984,NULL,806,NULL,3220,NULL,388,20881
728,2026,NULL,1040,NULL,828,NULL,NULL,NULL,518,NULL
729,2026,NULL,6162,NULL,1332,NULL,NULL,7306,519,20252
730,2026,NULL,3714,NULL,854,NULL,NULL,2684,144,8568
731,2026,NULL,4287,NULL,784,NULL,4377,NULL,520,5620
732,2026,NULL,4102,NULL,806,NULL,NULL,7873,521,15703
733,2026,NULL,5655,NULL,1332,NULL,729,NULL,133,12834
734,2026,NULL,2298,468,847,NULL,2652,NULL,33,14057
735,2026,NULL,1162,NULL,866,NULL,715,NULL,522,15170
736,2026,NULL,3587,388,672,NULL,NULL,4391,523,14645
737,2026,NULL,2435,NULL,1332,660,NULL,NULL,133,12834
738,2026,NULL,6118,NULL,939,NULL,NULL,6252,524,9012
739,2026,NULL,6494,NULL,1332,NULL,NULL,7384,525,20319
740,2026,NULL,1234,NULL,801,NULL,3471,NULL,156,8897
741,2026,NULL,3855,NULL,828,NULL,5436,NULL,526,5217
742,2026,NULL,3338,340,811,NULL,1071,NULL,165,20881
743,2026,NULL,3032,238,796,NULL,4310,NULL,527,20358
744,2026,NULL,2797,701,796,NULL,5245,NULL,528,20291
745,2026,NULL,5552,NULL,1333,NULL,5140,NULL,529,8647
746,2026,NULL,7160,NULL,784,NULL,193,NULL,530,1076
747,2026,NULL,2189,NULL,806,NULL,1316,NULL,165,20881
748,2026,NULL,3432,NULL,1368,NULL,4336,NULL,531,20330
749,2026,NULL,6451,387,710,NULL,1309,NULL,532,8647
750,2026,NULL,2768,NULL,796,1945,NULL,4643,533,20291
751,2026,NULL,4000,NULL,1013,NULL,NULL,5642,534,13959
752,2026,NULL,2989,NULL,784,NULL,4916,NULL,535,20881
753,2026,NULL,3988,NULL,929,598,2457,NULL,536,8647
754,2026,NULL,3855,NULL,828,NULL,5436,NULL,537,18131
755,2026,NULL,5958,NULL,796,NULL,NULL,5813,538,20881
756,2026,NULL,7401,NULL,801,NULL,NULL,4338,539,8647
757,2026,NULL,5066,NULL,839,NULL,2268,NULL,540,20676
758,2026,NULL,3946,333,866,NULL,NULL,1507,541,NULL
759,2026,NULL,2020,333,820,NULL,NULL,1507,542,NULL
760,2026,NULL,4529,NULL,1140,277,NULL,NULL,543,20881
761,2026,NULL,5090,NULL,1896,1760,NULL,NULL,544,8647
762,2026,NULL,6508,NULL,1139,NULL,5117,NULL,545,20881
763,2026,NULL,3855,NULL,828,NULL,5436,NULL,546,20881
764,2026,NULL,4761,NULL,866,NULL,NULL,657,156,22380
765,2026,NULL,5649,NULL,1332,NULL,4079,NULL,547,20316
766,2026,NULL,4346,NULL,789,NULL,NULL,1916,548,15170
767,2026,NULL,6896,800,974,2433,NULL,NULL,549,12874
768,2026,NULL,3926,NULL,1882,NULL,1889,NULL,550,15170
769,2026,NULL,6499,NULL,957,NULL,NULL,6011,551,22399
770,2026,NULL,6635,626,1332,NULL,4238,NULL,552,20316
771,2026,NULL,1326,NULL,828,NULL,3059,NULL,553,14057
772,2026,NULL,5181,NULL,820,NULL,2389,NULL,554,21114
773,2026,NULL,6140,655,1051,NULL,NULL,1382,555,NULL
774,2026,NULL,4506,NULL,796,NULL,4675,NULL,450,15170
775,2026,NULL,1387,NULL,811,NULL,4709,NULL,272,20881
776,2026,NULL,3097,NULL,1486,NULL,106,NULL,189,15711
777,2026,NULL,3064,NULL,866,NULL,3992,6364,556,8647
778,2026,NULL,6451,387,710,NULL,1309,NULL,557,8647
779,2026,NULL,6140,655,1051,NULL,NULL,5587,558,662
780,2026,NULL,3343,804,811,NULL,3877,NULL,559,20881
781,2026,NULL,2602,813,1332,NULL,1868,NULL,560,12398
782,2026,NULL,6132,NULL,940,NULL,3945,NULL,561,20316
783,2026,NULL,2278,NULL,1332,NULL,2686,NULL,133,12834
784,2026,NULL,5421,NULL,839,1055,NULL,706,562,20881
785,2026,NULL,6131,NULL,932,NULL,1339,NULL,563,20291
786,2026,NULL,6896,800,974,2433,NULL,NULL,564,18793
787,2026,NULL,3262,NULL,796,1061,2569,NULL,565,11475
788,2026,NULL,3260,NULL,1675,NULL,1770,NULL,566,1357
789,2026,NULL,6164,NULL,801,NULL,3825,NULL,78,6081
790,2026,NULL,5813,468,847,NULL,NULL,4348,567,8647
791,2026,NULL,1040,NULL,828,NULL,NULL,NULL,91,NULL
792,2026,NULL,2637,769,1332,1570,NULL,NULL,568,20291
793,2026,NULL,7011,NULL,1332,NULL,3484,NULL,569,20299
794,2026,NULL,6299,822,784,NULL,NULL,7401,570,5620
795,2026,NULL,3330,NULL,784,NULL,2593,NULL,571,15170
796,2026,NULL,3260,NULL,1332,NULL,1770,NULL,572,20291
797,2026,NULL,3926,NULL,1882,NULL,3373,NULL,573,15651
798,2026,NULL,6453,NULL,847,NULL,2522,NULL,229,20881
799,2026,NULL,7321,NULL,811,NULL,NULL,6816,574,8647
800,2026,NULL,6446,709,1034,NULL,990,NULL,575,6952
801,2026,NULL,6105,358,1021,NULL,NULL,5642,576,5344
802,2026,NULL,4907,NULL,854,NULL,NULL,3519,450,15170
803,2026,NULL,1624,NULL,1332,NULL,4809,NULL,133,12834
804,2026,NULL,5463,856,847,NULL,1112,NULL,577,20881
805,2026,NULL,5754,NULL,784,NULL,4423,NULL,156,20881
806,2026,NULL,7569,NULL,1175,NULL,4868,NULL,578,20881
807,2026,NULL,3083,NULL,820,NULL,322,8249,156,8647
808,2026,NULL,6498,541,866,NULL,5038,NULL,579,20881
809,2026,NULL,6278,598,1332,NULL,NULL,4873,580,20772
810,2026,NULL,3983,NULL,1882,NULL,2457,NULL,581,15170
811,2026,NULL,6278,598,1332,NULL,NULL,4873,460,20881
812,2026,NULL,7489,477,1535,NULL,NULL,6061,32,15170
813,2026,NULL,5749,NULL,854,2247,NULL,NULL,156,15121
814,2026,NULL,6049,NULL,1479,NULL,228,NULL,189,15170
815,2026,NULL,6278,598,1332,NULL,NULL,4873,582,20991
816,2026,NULL,5527,312,854,NULL,5044,NULL,583,20881
817,2026,NULL,2287,410,839,NULL,NULL,212,584,7687
818,2026,NULL,3427,NULL,784,NULL,4356,NULL,585,5620
819,2026,NULL,3946,333,866,NULL,NULL,1507,586,5754
